gene_id,batch1,batch2,batch3,chem1,chem2,chem3
YOL153C|YOL153C,0,0,0,0,0,0
YOL152W|FRE7,0,0,0,0,0,0
YOL151W|GRE2,0,0,0,0,0,0
YOL150C|YOL150C,0,0,0,0,0,0
YOL149W|DCP1,0,0,0,0,0,0
YOL148C|SPT20,0,0,0,0,0,0
YOL147C|PEX11,0,0,0,0,0,0
YOL146W|PSF3,0,0,0,0,0,0
YOL145C|CTR9,0,0,0,0,0,0
YOL144W|NOP8,0,0,0,0,0,0
YOL143C|RIB4,0,0,0,0,0,0
YOL142W|RRP40,0,0,0,0,0,0
YOL141W|PPM2,0,0,0,0,0,0
YOL140W|ARG8,0,0,0,0,0,0
YOL139C|CDC33,0,0,0,0,0,0
YOL138C|RTC1,0,0,0,0,0,0
YOL137W|BSC6,0,0,0,0,0,0
YOL136C|PFK27,0,0,0,0,0,0
YOL135C|MED7,0,0,0,0,0,0
YOL134C|YOL134C,0,0,0,0,0,0
YOL133W|HRT1,0,0,0,0,0,0
YOL132W|GAS4,0,0,0,0,0,0
YOL131W|YOL131W,0,0,0,0,0,0
YOL130W|ALR1,0,0,0,0,0,0
YOL129W|VPS68,0,0,0,0,0,0
YOL128C|YGK3,0,0,0,0,0,0
YOL127W|RPL25,0,0,0,0,0,0
YOL126C|MDH2,0,0,0,0,0,0
YOL125W|TRM13,0,0,0,0,0,0
YOL124C|TRM11,0,0,0,0,0,0
YOL123W|HRP1,0,0,0,0,0,0
YOL122C|SMF1,0,0,0,0,0,0
YOL121C|RPS19A,0,0,0,0,0,0
YOL120C|RPL18A,0,0,0,0,0,0
YOL119C|MCH4,0,0,0,0,0,0
YOL118C|YOL118C,0,0,0,0,0,0
YOL117W|RRI2,0,0,0,0,0,0
YOL116W|MSN1,0,0,0,0,0,0
YOL115W|PAP2,0,0,0,0,0,0
YOL114C|YOL114C,0,0,0,0,0,0
YOL113W|SKM1,0,0,0,0,0,0
YOL112W|MSB4,0,0,0,0,0,0
YOL111C|MDY2,0,0,0,0,0,0
YOL110W|SHR5,0,0,0,0,0,0
YOL109W|ZEO1,0,0,0,0,0,0
tG(UCC)O|SUF1,0,0,0,0,0,0
YOL108C|INO4,0,0,0,0,0,0
YOL107W|YOL107W,0,0,0,0,0,0
YOL106W|YOL106W,0,0,0,0,0,0
tT(AGU)O1|tT(AGU)O1,0,0,0,0,0,0
YOL105C|WSC3,0,0,0,0,0,0
YOL104C|NDJ1,0,0,0,0,0,0
YOL103W-A|YOL103W-A,0,0,0,0,0,0
YOL103W-B|YOL103W-B,0,0,0,0,0,0
YOL103W|ITR2,0,0,0,0,0,0
YOL102C|TPT1,0,0,0,0,0,0
YOL101C|IZH4,0,0,0,0,0,0
YOL100W|PKH2,0,0,0,0,0,0
YOL099C|YOL099C,0,0,0,0,0,0
YOL098C|YOL098C,0,0,0,0,0,0
snR58|SNR58,0,0,0,0,0,0
YOL097W-A|YOL097W-A,0,0,0,0,0,0
YOL097C|WRS1,0,0,0,0,0,0
YOL096C|COQ3,0,0,0,0,0,0
YOL095C|HMI1,0,0,0,0,0,0
YOL094C|RFC4,0,0,0,0,0,0
YOL093W|TRM10,0,0,0,0,0,0
YOL092W|YOL092W,0,0,0,0,0,0
YOL091W|SPO21,0,0,0,0,0,0
YOL090W|MSH2,0,0,0,0,0,0
YOL089C|HAL9,0,0,0,0,0,0
YOL088C|MPD2,0,0,0,0,0,0
YOL087C|YOL087C,0,0,0,0,0,0
YOL086W-A|YOL086W-A,0,0,0,0,0,0
YOL086C|ADH1,0,0,0,0,0,0
YOL085W-A|YOL085W-A,0,0,0,0,0,0
YOL085C|YOL085C,0,0,0,0,0,0
YOL084W|PHM7,0,0,0,0,0,0
YOL083W|YOL083W,0,0,0,0,0,0
YOL083C-A|YOL083C-A,0,0,0,0,0,0
YOL082W|ATG19,0,0,0,0,0,0
YOL081W|IRA2,0,0,0,0,0,0
YOL080C|REX4,0,0,0,0,0,0
YOL079W|YOL079W,0,0,0,0,0,0
YOL078W|AVO1,0,0,0,0,0,0
YOL077W-A|ATP19,0,0,0,0,0,0
YOL077C|BRX1,0,0,0,0,0,0
YOL076W|MDM20,0,0,0,0,0,0
YOL075C|YOL075C,0,0,0,0,0,0
YOL073C|YOL073C,0,0,0,0,0,0
YOL072W|THP1,0,0,0,0,0,0
YOL071W|EMI5,0,0,0,0,0,0
YOL070C|NBA1,0,0,0,0,0,0
YOL069W|NUF2,0,0,0,0,0,0
YOL068C|HST1,0,0,0,0,0,0
YOL067C|RTG1,0,0,0,0,0,0
YOL066C|RIB2,0,0,0,0,0,0
YOL065C|INP54,0,0,0,0,0,0
YOL064C|MET22,0,0,0,0,0,0
YOL063C|CRT10,0,0,0,0,0,0
YOL062C|APM4,0,0,0,0,0,0
YOL061W|PRS5,0,0,0,0,0,0
YOL060C|MAM3,0,0,0,0,0,0
YOL059W|GPD2,0,0,0,0,0,0
YOL058W|ARG1,0,0,0,0,0,0
YOL057W|YOL057W,0,0,0,0,0,0
YOL056W|GPM3,0,0,0,0,0,0
YOL055C|THI20,0,0,0,0,0,0
tG(GCC)O1|tG(GCC)O1,0,0,0,0,0,0
tN(GUU)O1|tN(GUU)O1,0,0,0,0,0,0
YOL054W|PSH1,0,0,0,0,0,0
YOL053W|AIM39,0,0,0,0,0,0
YOL052C-A|DDR2,0,0,0,0,0,0
YOL052C|SPE2,0,0,0,0,0,0
snR81|SNR81,0,0,0,0,0,0
YOL051W|GAL11,0,0,0,0,0,0
YOL050C|YOL050C,0,0,0,0,0,0
YOL049W|GSH2,0,0,0,0,0,0
YOL048C|RRT8,0,0,0,0,0,0
YOL047C|YOL047C,0,0,0,0,0,0
YOL046C|YOL046C,0,0,0,0,0,0
YOL045W|PSK2,0,0,0,0,0,0
YOL044W|PEX15,0,0,0,0,0,0
YOL043C|NTG2,0,0,0,0,0,0
YOL042W|NGL1,0,0,0,0,0,0
YOL041C|NOP12,0,0,0,0,0,0
YOL040C|RPS15,0,0,0,0,0,0
YOL039W|RPP2A,0,0,0,0,0,0
YOL038C-A|YOL038C-A,0,0,0,0,0,0
YOL038W|PRE6,0,0,0,0,0,0
YOL037C|YOL037C,0,0,0,0,0,0
YOL036W|YOL036W,0,0,0,0,0,0
YOL035C|YOL035C,0,0,0,0,0,0
snR50|SNR50,0,0,0,0,0,0
YOL034W|SMC5,0,0,0,0,0,0
YOL033W|MSE1,0,0,0,0,0,0
YOL032W|OPI10,0,0,0,0,0,0
YOL031C|SIL1,0,0,0,0,0,0
YOL030W|GAS5,0,0,0,0,0,0
YOL029C|YOL029C,0,0,0,0,0,0
YOL028C|YAP7,0,0,0,0,0,0
YOL027C|MDM38,0,0,0,0,0,0
YOL026C|MIM1,0,0,0,0,0,0
tS(GCU)O|tS(GCU)O,0,0,0,0,0,0
YOL025W|LAG2,0,0,0,0,0,0
YOL024W|YOL024W,0,0,0,0,0,0
YOL023W|IFM1,0,0,0,0,0,0
YOL022C|TSR4,0,0,0,0,0,0
tG(GCC)O2|SUF17,0,0,0,0,0,0
YOL021C|DIS3,0,0,0,0,0,0
YOL020W|TAT2,0,0,0,0,0,0
tY(GUA)O|SUP3,0,0,0,0,0,0
YOL019W-A|YOL019W-A,0,0,0,0,0,0
YOL019W|YOL019W,0,0,0,0,0,0
YOL018C|TLG2,0,0,0,0,0,0
YOL017W|ESC8,0,0,0,0,0,0
YOL016C|CMK2,0,0,0,0,0,0
YOL015W|IRC10,0,0,0,0,0,0
YOL014W|YOL014W,0,0,0,0,0,0
YOL013W-B|YOL013W-B,0,0,0,0,0,0
YOL013W-A|YOL013W-A,0,0,0,0,0,0
tP(UGG)O1|tP(UGG)O1,0,0,0,0,0,0
YOL013C|HRD1,0,0,0,0,0,0
YOL012C|HTZ1,0,0,0,0,0,0
YOL011W|PLB3,0,0,0,0,0,0
YOL010W|RCL1,0,0,0,0,0,0
YOL009C|MDM12,0,0,0,0,0,0
YOL008W|COQ10,0,0,0,0,0,0
YOL007C|CSI2,0,0,0,0,0,0
YOL006C|TOP1,0,0,0,0,0,0
YOL005C|RPB11,0,0,0,0,0,0
YOL004W|SIN3,0,0,0,0,0,0
YOL003C|PFA4,0,0,0,0,0,0
YOL002C|IZH2,0,0,0,0,0,0
YOL001W|PHO80,0,0,0,0,0,0
YOR001W|RRP6,0,0,0,0,0,0
YOR002W|ALG6,0,0,0,0,0,0
YOR003W|YSP3,0,0,0,0,0,0
YOR004W|UTP23,0,0,0,0,0,0
YOR005C|DNL4,0,0,0,0,0,0
YOR006C|TSR3,0,0,0,0,0,0
YOR007C|SGT2,0,0,0,0,0,0
tR(ACG)O|tR(ACG)O,0,0,0,0,0,0
YOR008C|SLG1,0,0,0,0,0,0
YOR008C-A|YOR008C-A,0,0,0,0,0,0
YOR008W-B|YOR008W-B,0,0,0,0,0,0
YOR009W|TIR4,0,0,0,0,0,0
YOR010C|TIR2,0,0,0,0,0,0
YOR011W|AUS1,0,0,0,0,0,0
tT(AGU)O2|tT(AGU)O2,0,0,0,0,0,0
YOR011W-A|YOR011W-A,0,0,0,0,0,0
YOR012W|YOR012W,0,0,0,0,0,0
YOR013W|IRC11,0,0,0,0,0,0
YOR014W|RTS1,0,0,0,0,0,0
YOR015W|YOR015W,0,0,0,0,0,0
YOR016C|ERP4,0,0,0,0,0,0
YOR017W|PET127,0,0,0,0,0,0
YOR018W|ROD1,0,0,0,0,0,0
YOR019W|YOR019W,0,0,0,0,0,0
YOR020C|HSP10,0,0,0,0,0,0
YOR020W-A|YOR020W-A,0,0,0,0,0,0
YOR021C|YOR021C,0,0,0,0,0,0
YOR022C|YOR022C,0,0,0,0,0,0
YOR023C|AHC1,0,0,0,0,0,0
YOR024W|YOR024W,0,0,0,0,0,0
YOR025W|HST3,0,0,0,0,0,0
YOR026W|BUB3,0,0,0,0,0,0
YOR027W|STI1,0,0,0,0,0,0
YOR028C|CIN5,0,0,0,0,0,0
YOR029W|YOR029W,0,0,0,0,0,0
YOR030W|DFG16,0,0,0,0,0,0
YOR031W|CRS5,0,0,0,0,0,0
YOR032C|HMS1,0,0,0,0,0,0
YOR032W-A|YOR032W-A,0,0,0,0,0,0
YOR033C|EXO1,0,0,0,0,0,0
YOR034C|AKR2,0,0,0,0,0,0
YOR034C-A|YOR034C-A,0,0,0,0,0,0
YOR035C|SHE4,0,0,0,0,0,0
YOR036W|PEP12,0,0,0,0,0,0
YOR037W|CYC2,0,0,0,0,0,0
YOR038C|HIR2,0,0,0,0,0,0
YOR039W|CKB2,0,0,0,0,0,0
YOR040W|GLO4,0,0,0,0,0,0
snR9|SNR9,0,0,0,0,0,0
YOR041C|YOR041C,0,0,0,0,0,0
YOR042W|CUE5,0,0,0,0,0,0
snR62|SNR62,0,0,0,0,0,0
YOR043W|WHI2,0,0,0,0,0,0
YOR044W|IRC23,0,0,0,0,0,0
YOR045W|TOM6,0,0,0,0,0,0
YOR046C|DBP5,0,0,0,0,0,0
YOR047C|STD1,0,0,0,0,0,0
YOR048C|RAT1,0,0,0,0,0,0
YOR049C|RSB1,0,0,0,0,0,0
YOR050C|YOR050C,0,0,0,0,0,0
YOR051C|YOR051C,0,0,0,0,0,0
YOR052C|YOR052C,0,0,0,0,0,0
YOR053W|YOR053W,0,0,0,0,0,0
YOR054C|VHS3,0,0,0,0,0,0
YOR055W|YOR055W,0,0,0,0,0,0
YOR056C|NOB1,0,0,0,0,0,0
YOR057W|SGT1,0,0,0,0,0,0
YOR058C|ASE1,0,0,0,0,0,0
tK(UUU)O|tK(UUU)O,0,0,0,0,0,0
YOR059C|YOR059C,0,0,0,0,0,0
YOR060C|YOR060C,0,0,0,0,0,0
YOR061W|CKA2,0,0,0,0,0,0
YOR062C|YOR062C,0,0,0,0,0,0
YOR063W|RPL3,0,0,0,0,0,0
YOR064C|YNG1,0,0,0,0,0,0
YOR065W|CYT1,0,0,0,0,0,0
YOR066W|MSA1,0,0,0,0,0,0
YOR067C|ALG8,0,0,0,0,0,0
YOR069W|VPS5,0,0,0,0,0,0
YOR068C|VAM10,0,0,0,0,0,0
YOR070C|GYP1,0,0,0,0,0,0
YOR071C|NRT1,0,0,0,0,0,0
YOR072W|YOR072W,0,0,0,0,0,0
YOR072W-A|YOR072W-A,0,0,0,0,0,0
tP(UGG)O2|SUF11,0,0,0,0,0,0
YOR072W-B|YOR072W-B,0,0,0,0,0,0
YOR073W|SGO1,0,0,0,0,0,0
YOR074C|CDC21,0,0,0,0,0,0
YOR073W-A|YOR073W-A,0,0,0,0,0,0
YOR075W|UFE1,0,0,0,0,0,0
YOR076C|SKI7,0,0,0,0,0,0
YOR077W|RTS2,0,0,0,0,0,0
YOR078W|BUD21,0,0,0,0,0,0
YOR079C|ATX2,0,0,0,0,0,0
YOR080W|DIA2,0,0,0,0,0,0
YOR081C|TGL5,0,0,0,0,0,0
YOR082C|YOR082C,0,0,0,0,0,0
YOR083W|WHI5,0,0,0,0,0,0
YOR084W|LPX1,0,0,0,0,0,0
YOR085W|OST3,0,0,0,0,0,0
YOR086C|TCB1,0,0,0,0,0,0
tN(GUU)O2|tN(GUU)O2,0,0,0,0,0,0
YOR087W|YVC1,0,0,0,0,0,0
YOR089C|VPS21,0,0,0,0,0,0
YOR090C|PTC5,0,0,0,0,0,0
YOR091W|TMA46,0,0,0,0,0,0
YOR092W|ECM3,0,0,0,0,0,0
YOR093C|YOR093C,0,0,0,0,0,0
YOR094W|ARF3,0,0,0,0,0,0
YOR095C|RKI1,0,0,0,0,0,0
YOR096W|RPS7A,0,0,0,0,0,0
YOR097C|YOR097C,0,0,0,0,0,0
YOR098C|NUP1,0,0,0,0,0,0
YOR099W|KTR1,0,0,0,0,0,0
YOR100C|CRC1,0,0,0,0,0,0
YOR101W|RAS1,0,0,0,0,0,0
YOR102W|YOR102W,0,0,0,0,0,0
YOR103C|OST2,0,0,0,0,0,0
YOR104W|PIN2,0,0,0,0,0,0
YOR105W|YOR105W,0,0,0,0,0,0
YOR106W|VAM3,0,0,0,0,0,0
YOR107W|RGS2,0,0,0,0,0,0
YOR108W|LEU9,0,0,0,0,0,0
YOR108C-A|YOR108C-A,0,0,0,0,0,0
YOR109W|INP53,0,0,0,0,0,0
YOR110W|TFC7,0,0,0,0,0,0
YOR111W|YOR111W,0,0,0,0,0,0
YOR112W|CEX1,0,0,0,0,0,0
YOR113W|AZF1,0,0,0,0,0,0
YOR114W|YOR114W,0,0,0,0,0,0
YOR115C|TRS33,0,0,0,0,0,0
YOR116C|RPO31,0,0,0,0,0,0
YOR117W|RPT5,0,0,0,0,0,0
YOR118W|RTC5,0,0,0,0,0,0
YOR119C|RIO1,0,0,0,0,0,0
YOR120W|GCY1,0,0,0,0,0,0
YOR121C|YOR121C,0,0,0,0,0,0
YOR122C|PFY1,0,0,0,0,0,0
YOR123C|LEO1,0,0,0,0,0,0
YOR124C|UBP2,0,0,0,0,0,0
YOR125C|CAT5,0,0,0,0,0,0
YOR126C|IAH1,0,0,0,0,0,0
YOR127W|RGA1,0,0,0,0,0,0
YOR128C|ADE2,0,0,0,0,0,0
YOR129C|AFI1,0,0,0,0,0,0
YOR130C|ORT1,0,0,0,0,0,0
tD(GUC)O|tD(GUC)O,0,0,0,0,0,0
YOR131C|YOR131C,0,0,0,0,0,0
YOR132W|VPS17,0,0,0,0,0,0
YOR133W|EFT1,0,0,0,0,0,0
YOR134W|BAG7,0,0,0,0,0,0
YOR135C|IRC14,0,0,0,0,0,0
YOR136W|IDH2,0,0,0,0,0,0
YOR137C|SIA1,0,0,0,0,0,0
YOR138C|RUP1,0,0,0,0,0,0
YOR139C|YOR139C,0,0,0,0,0,0
YOR140W|SFL1,0,0,0,0,0,0
YOR141C|ARP8,0,0,0,0,0,0
YOR142W|LSC1,0,0,0,0,0,0
tG(CCC)O|SUF5,0,0,0,0,0,0
YOR142W-A|YOR142W-A,0,0,0,0,0,0
YOR142W-B|YOR142W-B,0,0,0,0,0,0
YOR143C|THI80,0,0,0,0,0,0
YOR144C|ELG1,0,0,0,0,0,0
YOR145C|PNO1,0,0,0,0,0,0
YOR146W|YOR146W,0,0,0,0,0,0
YOR147W|MDM32,0,0,0,0,0,0
YOR148C|SPP2,0,0,0,0,0,0
YOR149C|SMP3,0,0,0,0,0,0
YOR150W|MRPL23,0,0,0,0,0,0
YOR151C|RPB2,0,0,0,0,0,0
YOR152C|YOR152C,0,0,0,0,0,0
YOR153W|PDR5,0,0,0,0,0,0
YOR154W|SLP1,0,0,0,0,0,0
YOR155C|ISN1,0,0,0,0,0,0
YOR156C|NFI1,0,0,0,0,0,0
YOR157C|PUP1,0,0,0,0,0,0
YOR158W|PET123,0,0,0,0,0,0
YOR159C|SME1,0,0,0,0,0,0
YOR160W|MTR10,0,0,0,0,0,0
YOR161C|PNS1,0,0,0,0,0,0
YOR161W-A|YOR161W-A,0,0,0,0,0,0
YOR161W-B|YOR161W-B,0,0,0,0,0,0
YOR161C-C|YOR161C-C,0,0,0,0,0,0
YOR162C|YRR1,0,0,0,0,0,0
YOR163W|DDP1,0,0,0,0,0,0
YOR164C|GET4,0,0,0,0,0,0
YOR165W|SEY1,0,0,0,0,0,0
YOR166C|SWT1,0,0,0,0,0,0
YOR167C|RPS28A,0,0,0,0,0,0
YOR168W|GLN4,0,0,0,0,0,0
YOR169C|YOR169C,0,0,0,0,0,0
YOR170W|YOR170W,0,0,0,0,0,0
YOR171C|LCB4,0,0,0,0,0,0
YOR172W|YRM1,0,0,0,0,0,0
YOR173W|DCS2,0,0,0,0,0,0
YOR174W|MED4,0,0,0,0,0,0
YOR175C|ALE1,0,0,0,0,0,0
YOR176W|HEM15,0,0,0,0,0,0
tV(AAC)O|tV(AAC)O,0,0,0,0,0,0
YOR177C|MPC54,0,0,0,0,0,0
YOR178C|GAC1,0,0,0,0,0,0
YOR179C|SYC1,0,0,0,0,0,0
YOR180C|DCI1,0,0,0,0,0,0
YOR181W|LAS17,0,0,0,0,0,0
YOR182C|RPS30B,0,0,0,0,0,0
YOR183W|FYV12,0,0,0,0,0,0
YOR184W|SER1,0,0,0,0,0,0
snR36|SNR36,0,0,0,0,0,0
YOR185C|GSP2,0,0,0,0,0,0
YOR186W|YOR186W,0,0,0,0,0,0
YOR186C-A|YOR186C-A,0,0,0,0,0,0
YOR187W|TUF1,0,0,0,0,0,0
YOR188W|MSB1,0,0,0,0,0,0
YOR189W|IES4,0,0,0,0,0,0
YOR190W|SPR1,0,0,0,0,0,0
YOR191W|ULS1,0,0,0,0,0,0
YOR192C|THI72,0,0,0,0,0,0
YOR192C-C|YOR192C-C,0,0,0,0,0,0
YOR192C-B|YOR192C-B,0,0,0,0,0,0
YOR192C-A|YOR192C-A,0,0,0,0,0,0
tM(CAU)O1|IMT1,0,0,0,0,0,0
YOR193W|PEX27,0,0,0,0,0,0
YOR194C|TOA1,0,0,0,0,0,0
YOR195W|SLK19,0,0,0,0,0,0
YOR196C|LIP5,0,0,0,0,0,0
YOR197W|MCA1,0,0,0,0,0,0
YOR198C|BFR1,0,0,0,0,0,0
YOR199W|YOR199W,0,0,0,0,0,0
YOR200W|YOR200W,0,0,0,0,0,0
YOR201C|MRM1,0,0,0,0,0,0
YOR202W|HIS3,0,0,0,0,0,0
YOR203W|YOR203W,0,0,0,0,0,0
YOR204W|DED1,0,0,0,0,0,0
YOR205C|GEP3,0,0,0,0,0,0
YOR206W|NOC2,0,0,0,0,0,0
YOR207C|RET1,0,0,0,0,0,0
YOR208W|PTP2,0,0,0,0,0,0
YOR209C|NPT1,0,0,0,0,0,0
YOR210W|RPB10,0,0,0,0,0,0
YOR211C|MGM1,0,0,0,0,0,0
YOR212W|STE4,0,0,0,0,0,0
YOR213C|SAS5,0,0,0,0,0,0
YOR214C|YOR214C,0,0,0,0,0,0
YOR215C|AIM41,0,0,0,0,0,0
YOR216C|RUD3,0,0,0,0,0,0
YOR217W|RFC1,0,0,0,0,0,0
YOR218C|YOR218C,0,0,0,0,0,0
YOR219C|STE13,0,0,0,0,0,0
YOR220W|RCN2,0,0,0,0,0,0
YOR221C|MCT1,0,0,0,0,0,0
YOR222W|ODC2,0,0,0,0,0,0
snR35|SNR35,0,0,0,0,0,0
YOR223W|YOR223W,0,0,0,0,0,0
YOR224C|RPB8,0,0,0,0,0,0
YOR225W|YOR225W,0,0,0,0,0,0
YOR226C|ISU2,0,0,0,0,0,0
YOR227W|HER1,0,0,0,0,0,0
YOR228C|YOR228C,0,0,0,0,0,0
YOR229W|WTM2,0,0,0,0,0,0
YOR230W|WTM1,0,0,0,0,0,0
YOR231W|MKK1,0,0,0,0,0,0
YOR231C-A|YOR231C-A,0,0,0,0,0,0
YOR232W|MGE1,0,0,0,0,0,0
YOR233W|KIN4,0,0,0,0,0,0
YOR234C|RPL33B,0,0,0,0,0,0
YOR235W|IRC13,0,0,0,0,0,0
snR17a|SNR17A,0,0,0,0,0,0
YOR236W|DFR1,0,0,0,0,0,0
YOR237W|HES1,0,0,0,0,0,0
YOR238W|YOR238W,0,0,0,0,0,0
YOR239W|ABP140,0,0,0,0,0,0
YOR241W|MET7,0,0,0,0,0,0
YOR242C|SSP2,0,0,0,0,0,0
YOR243C|PUS7,0,0,0,0,0,0
YOR244W|ESA1,0,0,0,0,0,0
YOR245C|DGA1,0,0,0,0,0,0
YOR246C|YOR246C,0,0,0,0,0,0
YOR247W|SRL1,0,0,0,0,0,0
YOR248W|YOR248W,0,0,0,0,0,0
YOR249C|APC5,0,0,0,0,0,0
YOR250C|CLP1,0,0,0,0,0,0
YOR251C|TUM1,0,0,0,0,0,0
YOR252W|TMA16,0,0,0,0,0,0
YOR253W|NAT5,0,0,0,0,0,0
YOR254C|SEC63,0,0,0,0,0,0
YOR255W|OSW1,0,0,0,0,0,0
YOR256C|TRE2,0,0,0,0,0,0
YOR257W|CDC31,0,0,0,0,0,0
YOR258W|HNT3,0,0,0,0,0,0
YOR259C|RPT4,0,0,0,0,0,0
YOR260W|GCD1,0,0,0,0,0,0
YOR261C|RPN8,0,0,0,0,0,0
YOR262W|YOR262W,0,0,0,0,0,0
YOR263C|YOR263C,0,0,0,0,0,0
YOR264W|DSE3,0,0,0,0,0,0
YOR265W|RBL2,0,0,0,0,0,0
YOR266W|PNT1,0,0,0,0,0,0
YOR267C|HRK1,0,0,0,0,0,0
YOR268C|YOR268C,0,0,0,0,0,0
YOR269W|PAC1,0,0,0,0,0,0
YOR270C|VPH1,0,0,0,0,0,0
YOR271C|FSF1,0,0,0,0,0,0
snR8|SNR8,0,0,0,0,0,0
YOR272W|YTM1,0,0,0,0,0,0
YOR273C|TPO4,0,0,0,0,0,0
YOR274W|MOD5,0,0,0,0,0,0
YOR275C|RIM20,0,0,0,0,0,0
YOR276W|CAF20,0,0,0,0,0,0
YOR277C|YOR277C,0,0,0,0,0,0
snR31|SNR31,0,0,0,0,0,0
snR5|SNR5,0,0,0,0,0,0
YOR278W|HEM4,0,0,0,0,0,0
YOR279C|RFM1,0,0,0,0,0,0
YOR280C|FSH3,0,0,0,0,0,0
YOR281C|PLP2,0,0,0,0,0,0
YOR282W|YOR282W,0,0,0,0,0,0
YOR283W|YOR283W,0,0,0,0,0,0
YOR284W|HUA2,0,0,0,0,0,0
YOR285W|RDL1,0,0,0,0,0,0
YOR286W|RDL2,0,0,0,0,0,0
YOR287C|RRP36,0,0,0,0,0,0
YOR288C|MPD1,0,0,0,0,0,0
YOR289W|YOR289W,0,0,0,0,0,0
tA(UGC)O|tA(UGC)O,0,0,0,0,0,0
YOR290C|SNF2,0,0,0,0,0,0
YOR291W|YPK9,0,0,0,0,0,0
YOR292C|YOR292C,0,0,0,0,0,0
YOR293W|RPS10A,0,0,0,0,0,0
YOR293C-A|YOR293C-A,0,0,0,0,0,0
YOR294W|RRS1,0,0,0,0,0,0
YOR295W|UAF30,0,0,0,0,0,0
YOR296W|YOR296W,0,0,0,0,0,0
YOR297C|TIM18,0,0,0,0,0,0
YOR298W|MUM3,0,0,0,0,0,0
YOR298C-A|MBF1,0,0,0,0,0,0
YOR299W|BUD7,0,0,0,0,0,0
YOR300W|YOR300W,0,0,0,0,0,0
YOR301W|RAX1,0,0,0,0,0,0
YOR302W|YOR302W,0,0,0,0,0,0
YOR303W|CPA1,0,0,0,0,0,0
YOR304W|ISW2,0,0,0,0,0,0
YOR304C-A|YOR304C-A,0,0,0,0,0,0
YOR305W|RRG7,0,0,0,0,0,0
YOR306C|MCH5,0,0,0,0,0,0
YOR307C|SLY41,0,0,0,0,0,0
YOR308C|SNU66,0,0,0,0,0,0
YOR309C|YOR309C,0,0,0,0,0,0
YOR310C|NOP58,0,0,0,0,0,0
YOR311C|DGK1,0,0,0,0,0,0
YOR312C|RPL20B,0,0,0,0,0,0
YOR313C|SPS4,0,0,0,0,0,0
YOR314W|YOR314W,0,0,0,0,0,0
YOR314W-A|YOR314W-A,0,0,0,0,0,0
YOR315W|SFG1,0,0,0,0,0,0
YOR316C|COT1,0,0,0,0,0,0
YOR316C-A|YOR316C-A,0,0,0,0,0,0
YOR317W|FAA1,0,0,0,0,0,0
YOR318C|YOR318C,0,0,0,0,0,0
YOR319W|HSH49,0,0,0,0,0,0
YOR320C|GNT1,0,0,0,0,0,0
YOR321W|PMT3,0,0,0,0,0,0
YOR322C|LDB19,0,0,0,0,0,0
YOR323C|PRO2,0,0,0,0,0,0
YOR324C|FRT1,0,0,0,0,0,0
YOR325W|YOR325W,0,0,0,0,0,0
YOR326W|MYO2,0,0,0,0,0,0
YOR327C|SNC2,0,0,0,0,0,0
YOR328W|PDR10,0,0,0,0,0,0
YOR329C|SCD5,0,0,0,0,0,0
YOR329W-A|YOR329W-A,0,0,0,0,0,0
YOR330C|MIP1,0,0,0,0,0,0
YOR331C|YOR331C,0,0,0,0,0,0
YOR332W|VMA4,0,0,0,0,0,0
YOR333C|YOR333C,0,0,0,0,0,0
YOR334W|MRS2,0,0,0,0,0,0
YOR335C|ALA1,0,0,0,0,0,0
YOR335W-A|YOR335W-A,0,0,0,0,0,0
YOR336W|KRE5,0,0,0,0,0,0
YOR337W|TEA1,0,0,0,0,0,0
YOR338W|YOR338W,0,0,0,0,0,0
YOR339C|UBC11,0,0,0,0,0,0
YOR340C|RPA43,0,0,0,0,0,0
YOR341W|RPA190,0,0,0,0,0,0
YOR342C|YOR342C,0,0,0,0,0,0
YOR343C|YOR343C,0,0,0,0,0,0
YOR343W-A|YOR343W-A,0,0,0,0,0,0
YOR343W-B|YOR343W-B,0,0,0,0,0,0
tM(CAU)O2|EMT2,0,0,0,0,0,0
YOR344C|TYE7,0,0,0,0,0,0
tP(UGG)O3|tP(UGG)O3,0,0,0,0,0,0
YOR345C|YOR345C,0,0,0,0,0,0
YOR346W|REV1,0,0,0,0,0,0
YOR347C|PYK2,0,0,0,0,0,0
YOR348C|PUT4,0,0,0,0,0,0
YOR349W|CIN1,0,0,0,0,0,0
YOR350C|MNE1,0,0,0,0,0,0
YOR351C|MEK1,0,0,0,0,0,0
YOR352W|YOR352W,0,0,0,0,0,0
YOR353C|SOG2,0,0,0,0,0,0
YOR354C|MSC6,0,0,0,0,0,0
YOR355W|GDS1,0,0,0,0,0,0
YOR356W|YOR356W,0,0,0,0,0,0
YOR357C|SNX3,0,0,0,0,0,0
YOR358W|HAP5,0,0,0,0,0,0
YOR359W|VTS1,0,0,0,0,0,0
YOR360C|PDE2,0,0,0,0,0,0
YOR361C|PRT1,0,0,0,0,0,0
YOR362C|PRE10,0,0,0,0,0,0
YOR363C|PIP2,0,0,0,0,0,0
YOR364W|YOR364W,0,0,0,0,0,0
YOR365C|YOR365C,0,0,0,0,0,0
YOR366W|YOR366W,0,0,0,0,0,0
YOR367W|SCP1,0,0,0,0,0,0
YOR368W|RAD17,0,0,0,0,0,0
